bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,bar,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,cuisine,timeslots,timeslots,timeslots,timeslots,timeslots,timeslots,timeslots,timeslots,timeslots,content,content,content,content,content,content,content,categories,categories,categories,categories,categories
category,name_it,active,price,description_it,name_en,description_en,type,all_1_gluten,all_2_crustaceans,all_3_eggs,all_4_fish,all_5_peanuts,all_6_soy,all_7_milk,all_8_nuts,all_9_celery,all_10_mustard,all_11_sesame,all_12_sulfites,all_13_lupin,all_14_mollusks,category_order,item_order,category,name_it,active,price,description_it,name_en,description_en,type,all_1_gluten,all_2_crustaceans,all_3_eggs,all_4_fish,all_5_peanuts,all_6_soy,all_7_milk,all_8_nuts,all_9_celery,all_10_mustard,all_11_sesame,all_12_sulfites,all_13_lupin,all_14_mollusks,category_order,item_order,slot_id,label_it,label_en,day,open,close,is_kitchen,show_in_hero,show_in_info,type,label_it,label_en,text_it,text_en,link,style,id,label_it,label_en,order,menu
beers,IPA Artigianale,true,6.00,Birra artigianale 33cl,Craft IPA,Craft beer 33cl,vegan,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,first_courses,Carbonara,true,12.00,"Spaghetti, uova, guanciale, pecorino",Carbonara,"Spaghetti, eggs, guanciale, cheese",standard,true,false,true,false,false,false,true,false,false,false,false,false,false,false,1,1,opening,Apertura,Opening,mon,07:00,23:00,false,false,true,menu_header_cuisine,Piatti del Giorno,Daily Specials,Scopri i nostri piatti del giorno!,Discover our daily specials!,,card,beers,Birre,Beers,1,bar
beers,Weiss,true,7.00,Birra di frumento 50cl,Wheat Beer,Wheat beer 50cl,vegan,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,2,first_courses,Amatriciana,true,11.50,"Spaghetti, pomodoro, guanciale",Amatriciana,"Spaghetti, tomato, guanciale",standard,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,2,opening,Apertura,Opening,tue,07:00,23:00,false,false,true,menu_header_bar,Bevande,Drinks,Ampia selezione di vini e cocktail.,Wide selection of wines and cocktails.,,plain,cocktails,Cocktail,Cocktails,2,bar
cocktails,Negroni,true,8.00,"Gin, Vermouth, Campari",Negroni,"Gin, Vermouth, Campari",vegan,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2,1,first_courses,Pasta al Pomodoro,true,9.00,Spaghetti con salsa di pomodoro fresco,Tomato Pasta,Spaghetti with fresh tomato sauce,vegan,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,3,opening,Apertura,Opening,wed,07:00,23:00,false,false,true,text,Chi Siamo,About Us,"Benvenuti nel nostro locale! Offriamo prodotti freschi e di qualità, selezionati con cura per garantirvi un'esperienza indimenticabile.","Welcome to our place! We offer fresh, quality products, carefully selected to guarantee you an unforgettable experience.",,card,soft_drinks,Analcolici,Soft Drinks,3,bar
cocktails,Spritz,true,6.00,"Aperol, Prosecco, Soda",Spritz,"Aperol, Prosecco, Soda",vegan,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2,2,main_courses,Tagliata di Manzo,true,18.00,"Rucola, grana e pachino",Sliced Beef,"Arugula, parmesan, cherry tomatoes",standard,false,false,false,false,false,false,true,false,false,false,false,false,false,false,2,1,opening,Apertura,Opening,thu,07:00,23:00,false,false,true,text,Eventi,Events,Ogni venerdì musica dal vivo a partire dalle 22:00.,Live music every Friday starting at 10 PM.,,plain,snacks,Snack,Snacks,4,bar
cocktails,White Russian,true,9.00,"Vodka, Kahlua, Panna",White Russian,"Vodka, Kahlua, Cream",vegetarian,false,false,false,false,false,false,true,false,false,false,false,true,false,false,2,3,main_courses,Insalata Caprese,true,10.00,"Mozzarella, pomodoro, basilico",Caprese Salad,"Mozzarella, tomato, basil",vegetarian,false,false,false,false,false,false,true,false,false,false,false,false,false,false,2,2,opening,Apertura,Opening,fri,07:00,23:00,false,false,true,cta,Prenota un Tavolo,Book a Table,,,tel:+390612345678,primary,first_courses,Primi,First Courses,1,cuisine
soft_drinks,Coca Cola,true,3.50,33cl vetro,Coke,33cl glass bottle,vegan,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,main_courses,Buddha Bowl,true,14.00,"Quinoa, verdure grigliate, hummus",Buddha Bowl,"Quinoa, grilled vegetables, hummus",vegan,false,false,false,false,false,false,false,false,false,false,true,false,false,false,2,3,opening,Apertura,Opening,sat,08:00,01:00,false,false,true,cta,Scrivici su WhatsApp,Message us on WhatsApp,,,https://wa.me/391234567890,secondary,main_courses,Secondi,Main Courses,2,cuisine
soft_drinks,Succo di Frutta,true,3.00,Pesca o Albicocca,Fruit Juice,Peach or Apricot,vegan,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,desserts,Tiramisù,true,6.00,Fatto in casa,Tiramisu,Homemade,vegetarian,true,false,true,false,false,false,true,false,false,false,false,false,false,false,3,1,opening,Apertura,Opening,sun,08:00,01:00,false,false,true,,,,,,,desserts,Dolci,Desserts,3,cuisine
snacks,Bruschetta Classica,true,5.00,"Pomodoro, aglio, basilico",Classic Bruschetta,"Tomato, garlic, basil",vegan,true,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,desserts,Sorbetto al Limone,true,5.00,Fresco e leggero,Lemon Sorbet,Fresh and light,vegan,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,lunch,Pranzo,Lunch,mon,12:00,15:00,true,true,true,,,,,,,,,,,
snacks,Tagliere Formaggi,true,12.00,Selezione di formaggi locali,Cheese Board,Selection of local cheeses,vegetarian,false,false,false,false,false,false,true,false,false,false,false,false,false,false,4,2,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,tue,12:00,15:00,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,wed,12:00,15:00,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,thu,12:00,15:00,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,fri,12:00,15:00,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,sat,12:30,15:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch,Pranzo,Lunch,sun,12:30,15:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,mon,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,tue,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,wed,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,thu,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,fri,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aperitivo,Aperitivo,Aperitivo,sat,18:00,20:00,false,true,false,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,mon,19:00,22:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,tue,19:00,22:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,wed,19:00,22:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,thu,19:00,22:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,fri,19:00,22:30,true,true,true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dinner,Cena,Dinner,sat,19:00,23:00,true,true,true,,,,,,,,,,,
